"gene","log2FoldChange","lfcSE","stat","pvalue","padj","baseMean"
"105370786",1.11542915981699,0.343813355192326,3.24428688697398,0.00117745089620941,0.157274352087121,95.6074567513693
"27286",1.02352156755063,0.315502588930179,3.24409879177613,0.00117822873442782,0.157274352087121,72.8557827117914
"101752399",-0.408093497214648,0.125958266958801,-3.23991038514471,0.00119567271061682,0.158341228963114,422.469913909254
"57126",-2.12789415538012,0.657260040304881,-3.23752247952433,0.00120572440070782,0.158642215664744,11.414333162551
"51280",0.363826170595798,0.112598426445115,3.23118343730268,0.00123278795398208,0.161163317522503,158.321745464459
"1802",-0.353154103572837,0.109724127962644,-3.21856377562708,0.00128834317271794,0.161491820978221,76.1382935002508
"3635",-0.513339343404886,0.159226433433895,-3.22395805981552,0.00126431915053605,0.161491820978221,1198.41850320792
"10550",0.298284211454478,0.0927678996333546,3.21538174986588,0.00130271153920185,0.161491820978221,1231.45507243058
"81792",0.748387709755337,0.232442515579856,3.2196679161228,0.00128339173398375,0.161491820978221,83.9247648425616
"781",0.493796018649656,0.153613601343208,3.21453318151434,0.00130656813089175,0.161491820978221,288.59755017042
"57496",0.386806479734331,0.12001790225663,3.22290652028925,0.00126896959035817,0.161491820978221,1453.69507729421
"201176",-0.29242746599447,0.0908941966373357,-3.21722922708965,0.00129435139393547,0.161491820978221,510.110229901376
"284402",0.561001066559173,0.174516259163747,3.21460630228608,0.00130623539565225,0.161491820978221,24.5556788856906
"107987295",0.424864291119241,0.131696386461484,3.22608920817654,0.0012549423561333,0.161491820978221,82.5749319388832
"119032",0.415565294566255,0.129354817984784,3.21260004876771,0.00131539324961173,0.161603192364949,190.517332555004
"7454",-0.338762388355863,0.105563687242904,-3.20908067161735,0.00133160124802363,0.162614825462239,257.112903020952
"79901",0.786685934726542,0.245610494399318,3.20298176448248,0.00136012593203889,0.163167107400006,1470.09001061209
"107986018",0.693274311512097,0.2162662887487,3.20565130850179,0.00134757177154927,0.163167107400006,59.2591717411055
"85458",0.675974807336015,0.211003244287431,3.20362281451556,0.00135710143885305,0.163167107400006,147.891778803868
"22984",-0.240614480010059,0.0751784867403693,-3.20057626114538,0.00137153069307376,0.163573081605534,292.890706021291
"4915",1.38077440060611,0.432048506544125,3.19587819351735,0.00139405950445552,0.164351114980092,305.152414506764
"112268086",0.644901195302988,0.20179301363842,3.19585491923197,0.00139417195702442,0.164351114980092,51.952165627602
"659",0.467179556552059,0.146377372974015,3.19161047271283,0.00141481994732282,0.165826655205182,1838.37939895593
"29931",0.97832864909742,0.306944551483362,3.18731394438989,0.00143600813246367,0.166038965643827,26.9760064104775
"6941",-0.411570881800013,0.129061002835594,-3.18896392215623,0.00142783696455256,0.166038965643827,92.9918521240763
"57569",0.554473241713181,0.174017959217081,3.18629895562385,0.001441056041922,0.166038965643827,106.889972990119
"101928104",1.28906162100835,0.406202650169036,3.17344463526253,0.00150641629403294,0.171630468717921,13.0181793546401
"5203",0.336190974009287,0.10590248567836,3.17453336298776,0.00150077636726419,0.171630468717921,53.2641545188054
"9444",0.4089222657684,0.128935452792265,3.17152696882554,0.0015163978729172,0.171807879001518,2948.57933065873
"8884",-0.377126224202058,0.119348736777642,-3.15986774878632,0.00157840767232076,0.17304042547627,137.160949675994
"51705",0.961956563453863,0.304818639276077,3.15583248366452,0.00160040747183697,0.17304042547627,141.239432934444
"79940",0.546770874378667,0.172862169938153,3.16304530120323,0.00156128034544344,0.17304042547627,345.254890061856
"84918",0.65294726776219,0.206854627506729,3.15655141793214,0.00159646737635588,0.17304042547627,128.674711553871
"26128",0.265672546906545,0.0842003225005571,3.15524381637359,0.00160364030670859,0.17304042547627,198.033935593509
"162073",0.59153918758765,0.186819981161774,3.16635931504251,0.00154359992571291,0.17304042547627,582.617201663363
"7297",-0.291294038467882,0.0920494823768094,-3.16453749598997,0.00155329646309742,0.17304042547627,711.146690143477
